id,runDuration
56693203,22
56693205,341.23
56693206,59.26
56693210,136.71
56693213,20
56693214,20
56693215,40.98
56693216,20
56693217,20
56693218,20
56693219,20
56693224,82.86
56693225,20
56693226,20
56693227,100.2
56693228,20
56693229,23.38
56693230,20
56693233,20
56693235,83.8
56693236,20
56693238,20
56693239,194.25
56693240,102.64
56693241,36.7
56693242,89.37
56693243,132.44
56693244,194.25
56693246,167.67
56693247,20
56693248,20
56693249,136.71
56693251,143.93
56693252,161.92
56693254,30.39
56693256,37.05
56693257,31.31
56693258,20
56693259,47.98
56693260,20
56693262,138.26
56693264,20
56693265,20
56693266,20
56693267,186.85
56693268,23.45
56693269,20
56693270,20
56693271,29.52
56693272,70.11
56693273,50.94
56693274,20
56693275,20
56693276,292.69
56693277,20
56693278,20
56693280,20.2
56693281,29.99
56693282,20
56693283,31.2
56693284,20.07
56693285,20
56693286,20
56693287,20
56693288,20
56693289,20
56693290,331.1
56693292,23.18
56693293,29.23
56693294,34.88
56693296,51.49
56693300,158.26
56693305,20
56693306,119.84
56693307,46.93
56693309,92.5
56693310,41.65
56693311,20
56693312,41.39
56693313,49.4
56693314,51.28
56693315,52.52
56693316,66.96
56693317,50.15
56693319,20
56693320,20
56693321,33.87
56693322,370.32
56693323,20
56693324,20
56693325,20
56693327,20
56693328,73.63
56693329,20
56693331,29.73
56693332,20
56693333,44.4
56693334,115.51
56693335,84.82
56693336,38.36
56693337,34.09
56693338,49.4
56693339,68.99
56693340,165.55
56693342,58.67
56693344,20
56693346,20
56693347,20
56693348,126.06
56693349,346.99
56693351,500
56693352,47.04
56693353,20
56693355,20
56693356,97.11
56693358,500
56693359,66.55
56693361,166.21
56693363,20
56693367,34.4
56693369,20
56693370,70
56693371,20
56693372,20.36
56693373,20
56693374,331.1
56693375,23.58
56693376,239.86
56693377,26.46
56693378,20
56693379,20
56693380,248.32
56693382,34.43
56693383,20
56693384,20
56693385,148.49
56693386,324.52
56693387,20
56693388,20
56693390,500
56693391,26.7
56693393,42.43
56693394,67.83
56693395,20
56693396,21.21
56693399,21.97
56693400,60.07
56693402,32.16
56693404,88.71
56693405,78
56693406,55.95
56693407,80.74
56693408,100.78
56693409,23.03
56693410,33.46
56693411,44.18
56693412,20
56693413,20
56693415,30.45
56693416,146.3
56693417,20
56693418,92.38
56693420,123.75
56693421,20
56693422,44.34
56693423,39.38
56693424,25.99
56693425,50.64
56693427,63.9
56693429,20
56693432,20
56693434,20
56693435,20
56693436,20
56693437,28.13
56693439,84
56693440,109.21
56693441,218.41
56693442,121.34
56693444,20
56693445,198.63
56693446,28.21
56693447,30.01
56693448,20
56693450,20
56693451,22.27
56693452,108.26
56693453,248.4
56693454,20
56693455,62.74
56693457,20
56693458,23.81
56693459,123.29
56693460,20
56693461,177.42
56693462,85.42
56693463,165.55
56693464,444.25
56693465,47.59
56693467,177.42
56693468,176.99
56693469,126.38
56693470,73.97
56693471,52.18
56693472,30.29
56693473,240.01
56693474,125.48
56693475,184.33
56693477,125.48
56693479,53.33
56693480,500
56693481,44.61
56693482,73.93
56693483,74.59
56693484,400.27
56693485,323.84
56693486,20
56693489,266.71
56693490,220.73
56693491,28.09
56693492,20
56693493,20
56693494,33.53
56693495,93.42
56693496,66.6
56693497,66.6
56693499,56.5
56693500,25.82
56693501,69.44
56693502,20
56693503,20
56693505,20
56693506,20
56693507,20
56693508,20
56693509,20
56693510,20
56693511,20
56693512,36.6
56693514,20
56693515,83.9
56693516,149
56693522,20
56693524,77.5
56693527,20
56693528,94.87
56693530,29.2
56693531,32.26
56693533,20
56693534,94.87
56693535,73.15
56693536,20
56693538,323.84
56693540,129.98
56693541,328.08
56693543,25.5
56693544,20
56693545,215.89
56693546,37.97
56693547,20
56693548,177.53
56693550,38.26
56693551,43.53
56693552,20
56693554,148.89
56693555,20
56693557,43.91
56693562,20
56693563,20
56693565,20
56693567,38.1
56693568,51.92
56693570,44.4
56693571,38.54
56693573,20
56693575,129.36
56693576,55.64
56693577,28.66
56693578,85.44
56693579,80.89
56693581,20
56693582,331.1
56693583,20
56693584,42.83
56693585,83.89
56693586,20
56693587,20
56693588,20
56693589,20
56693592,20
56693594,166.64
56693595,20
56693602,104.27
56693603,129.81
56693604,20
56693605,42.15
56693606,67.72
56693607,59.41
56693609,37.74
56693610,20
56693611,21.98
56693612,500
56693613,81.41
56693614,230.82
56693615,20
56693616,29.69
56693617,20
56693619,355.62
56693621,228.92
56693634,322.74
56693635,20
56693636,20
56693637,20
56693638,119.05
56693639,284.16
56693640,43.24
56693641,149.73
56693642,66.73
56693646,32.12
56693647,39.58
56693648,35.45
56693649,297.67
56693650,141.42
56693653,29.24
56693655,102.15
56693658,57.42
56693659,20
56693660,40.26
56693662,20
56693664,28.97
56693665,223.56
56693666,20.02
56693667,24.84
56693670,20.36
56693671,77.26
56693672,77.53
56693673,117.81
56693675,20
56693676,33.56
56693683,20
56693686,83.62
56693687,20
56693688,20
56693691,54.13
56693696,43.85
56693697,83.29
56693698,65.06
56693704,96.71
56693707,64.11
56693708,20
56693713,56.39
56693714,59.75
56693741,71.57
56693742,25.29
56693743,34.62
56693747,109.59
56693752,20
56693754,24.84
56693756,73.84
56693768,171.78
56693769,81.1
56693770,114.34
56693772,171.78
56693773,20
56693778,73.01
56693779,20
56693780,174.16
56693781,20.08
56693782,103.72
56693783,27.47
56693784,90.75
56693786,113.42
56693787,20
56693788,20
56693792,20
56693793,67.12
56693799,71.08
56693802,160.82
56693806,34.72
56693808,20
56693809,80.27
56693810,26.21
56693811,47.05
56693813,20
56693814,66.88
56693817,144.93
56693819,146.85
56693820,20
56693822,38.33
56693823,20
56693824,54.99
56693826,198.81
56693830,175.55
56693834,20
56693835,34.73
56693836,64.23
56693837,33.34
56693838,20
56693839,24.43
56693840,20
56693842,20
56693843,121.79
56693844,98.26
56693854,251.37
56693856,54.93
56693859,115.59
56693861,46.64
56693863,86.79
56693864,53.09
56693865,46.22
56693866,143.77
56693867,156.71
56693868,58.63
56693869,78.4
56693870,62.12
56693871,59.08
56693872,94.52
56693873,67.51
56693874,117.4
56693875,67.51
56693876,408.73
56693877,79.38
56693878,28.87
56693879,180.91
56693880,47.35
56693882,20
56693883,39.09
56693884,129
56693885,99.71
56693887,37.69
56693888,33
56693889,26.99
56693890,59.57
56693891,53.99
56693892,30.85
56693893,65.97
56693894,50.45
56693895,54.08
56693896,20
56693897,20.3
56693898,23.4
56693899,24.11
56693900,22.08
56693901,21.43
56693902,20
56693903,20
56693904,20
56693905,20
56693906,20
56693907,20
56693908,20
56693909,20
56693910,21.35
56693911,20
56693913,132.44
56693914,122.33
56693915,21.55
56693916,88.33
56693917,44.05
56693918,69.04
56693919,39.19
56693924,20
56693926,47.42
56693931,59.38
56693932,58.28
56693933,59.2
56693934,67.24
56693935,152.47
56693940,63.84
56693943,163.01
56693944,72.12
56693947,83.73
56693948,180.46
56693952,215.8
56693954,107.95
56693955,161.78
56693958,76.66
56693960,500
56693961,62.47
56693973,62.74
56693975,313.7
56693987,30.79
56693988,37.77
56693989,63.09
56693990,20
56693991,22.02
56693992,20
56693993,20
56693996,20
56693997,68.94
56694001,57.1
56694002,99.62
56694003,95.65
56694004,22.5
56694005,22.68
56694006,20
56694007,20
56694008,24.19
56694015,22.8
56694016,161.78
56694017,161.78
56694018,161.78
56694019,92.45
56694020,107.9
56694024,81.08
56694025,324.52
56694028,324.52
56694029,144.23
56694030,107.95
56694031,80.96
56694032,128.25
56694033,71.96
56694034,64.77
56694036,55.13
56694038,20
56694039,20
56694040,20
56694042,31.01
56694043,20
56694044,39.23
56694045,500
56694046,259.07
56694047,189.51
56694048,20
56694049,82.76
56694050,69.07
56694051,189.2
56694052,216.92
56694053,20
56694057,71.15
56694059,127.83
56694062,179.45
56694063,86.46
56694064,40.99
56694065,124.79
56694066,99.62
56694067,166.03
56694068,166.03
56694069,99.62
56694070,99.62
56694071,161.78
56694074,129.1
56694075,161.92
56694076,161.92
56694077,161.92
56694078,20
56694079,161.92
56694083,129.53
56694084,161.92
56694085,108.81
56694086,215.89
56694087,323.84
56694088,71.97
56694089,215.89
56694090,129.53
56694093,75.6
56694094,190.63
56694096,37.83
56694097,63.85
56694098,63.99
56694099,28.08
56694100,179.45
56694101,215.89
56694102,73.17
56694103,95.77
56694104,66.9
56694105,32.85
56694106,61.17
56694107,249.04
56694113,500
56694115,323.84
56694116,124.42
56694117,323.84
56694118,129.53
56694120,75.85
56694121,144.82
56694122,227.79
56694123,83.46
56694124,70.04
56694125,95.12
56694127,60.29
56694130,213.97
56694132,20
56694135,21.27
56694136,85.07
56694138,86.53
56694139,99.73
56694140,20
56694141,71.93
56694142,20
56694143,20
56694144,56.71
56694145,33.55
56694146,35.57
56694147,98.29
56694148,83.35
56694149,85.69
56694150,38.52
56694151,110.79
56694152,20
56694153,48.21
56694154,82.11
56694155,129.53
56694157,326.16
56694158,92.52
56694159,238.56
56694160,45.57
56694161,378.26
56694164,20
56694165,132.05
56694166,20
56694168,169.59
56694169,20
56694171,121.32
56694173,57.71
56694174,248.92
56694175,170.63
56694176,226.85
56694177,500
56694178,204.33
56694179,30.01
56694180,29.26
56694181,20
56694183,24.85
56694184,20
56694185,48.15
56694186,35.59
56694187,48.23
56694188,88.72
56694189,20.69
56694190,47.02
56694191,25.04
56694192,323.84
56694193,20
56694194,41.21
56694195,20
56694196,140.8
56694198,20.12
56694199,24.16
56694200,23.29
56694201,46.03
56694202,77.83
56694203,33.9
56694204,20
56694205,58.88
56694206,386.09
56694207,28.46
56694208,20
56694209,20
56694210,20
56694211,20
56694212,64.77
56694213,20
56694214,20
56694215,20
56694216,90.09
56694217,23.22
56694218,115.67
56694219,28.89
56694220,21.59
56694221,28.7
56694222,20
56694223,51.72
56694224,20
56694225,323.84
56694226,20
56694227,20
56694228,103.63
56694229,190.49
56694230,56.14
56694231,20
56694232,56.07
56694233,73.32
56694234,323.84
56694235,37.29
56694236,66.78
56694237,20
56694238,20
56694241,24.97
56694243,20
56694244,35.93
56694245,59.59
56694247,20
56694248,20
56694250,34.74
56694251,20
56694253,213.56
56694256,52.37
56694259,20
56694260,139.18
56694262,500
56694265,26.9
56694267,130.59
56694268,75.75
56694270,29.84
56694273,49.77
56694275,20
56694276,107.49
56694280,20
56694282,73.64
56694288,20
56694292,71.44
56694293,20.47
56694295,138.14
56694296,86.94
56694298,20
56694299,94.11
56694300,60.63
56694301,20
56694302,20
56694303,167.12
56694305,98.49
56694311,396.16
56694313,69.68
56694314,113.49
56694315,107.49
56694316,80.07
56694317,123.77
56694320,20
56694323,58.98
56694325,20
56694327,24.37
56694330,24.71
56694331,23.41
56694335,20
56694336,95.34
56694337,28.08
56694338,20
56694340,23.9
56694344,20
56694352,196.99
56694353,20.9
56694357,36.81
56694358,196.99
56694359,43.46
56694363,29.64
56694365,20
56694367,20
56694371,78.36
56694376,129.32
56694378,43.56
56694381,20
56694383,46.71
56694388,20
56694392,21.6
56694394,43.18
56694396,55.94
56694397,135.43
56694398,34.59
56694403,66.94
56694406,20
56694407,20
56694408,39.84
56694410,50.72
56694412,61.28
56694417,63.43
56694422,20
56694425,65.02
56694426,27.75
56694427,128.37
56694428,57.71
56694429,100.48
56694430,47.28
56694431,84.91
56694432,69.1
56694433,30.65
56694434,224.59
56694436,31.6
56694437,47.59
56694438,20
56694439,54.84
56694440,20
56694441,37.36
56694442,20
56694444,20
56694445,119.59
56694446,20
56694447,26.5
56694448,20
56694449,29.18
56694450,20
56694451,20
56694452,20
56694453,20
56694455,20
56694456,20
56694457,20
56694458,20
56694459,40.12
56694461,20
56694463,30.57
56694464,30.37
56694472,28.03
56694478,28.57
56694480,220
56694482,161.92
56694483,20
56694486,20
56694492,215.89
56694494,32.38
56694496,310.56
56694497,310.56
56694501,218.63
56694502,52.78
56694503,129.7
56694504,74.27
56694505,49.37
56694506,20
56694507,163.01
56694509,144.57
56694510,53.5
56694511,58.88
56694512,130.36
56694513,42.39
56694514,81.47
56694516,43.19
56694517,46.26
56694518,217.44
56694520,20
56694521,118.26
56694524,54.68
56694525,20
56694526,20
56694528,146.71
56694530,138.08
56694531,20
56694532,66.06
56694533,76.3
56694534,67.65
56694535,204.52
56694538,20
56694540,108.42
56694541,500
56694542,50.33
56694544,130.36
56694545,135.86
56694546,109.15
56694547,135.86
56694549,108.63
56694551,54.32
56694553,20
56694556,275.62
56694558,20
56694559,100
56694561,74.36
56694566,20
56694567,38.07
56694568,20
56694573,68.31
56694574,20
56694575,99.73
56694576,64.19
56694577,20
56694578,34.17
56694584,20
56694585,35.34
56694586,20
56694588,26.99
56694589,24.49
56694590,22.74
56694592,49.81
56694595,118.45
56694596,27.81
56694597,74.25
56694599,167.4
56694600,20
56694601,48.16
56694602,48.16
56694604,35.43
56694605,37.1
56694607,46.28
56694608,22.28
56694609,29.55
56694610,88.27
56694613,239.79
56694614,88.29
56694615,34.84
56694618,44.44
56694636,64.05
56694638,87.23
56694644,114.16
56694653,28.86
56694654,107.61
56694655,129.21
56694658,119
56694660,20
56694670,327.4
56694673,51.15
56694685,83.93
56694688,161.64
56694697,129.32
56694704,20
56694705,82.05
56694709,37.89
56694716,223.29
56694717,91.05
56694718,40.79
56694724,120.55
56694725,215.62
56694728,20.96
56694730,31.71
56694732,28.42
56694734,87.31
56694746,75.07
56694748,75.07
56694750,147.88
56694759,49.2
56694760,39.52
56694761,71.95
56694762,20
56694765,37.53
56694766,108.84
56694767,75.07
56694768,25.02
56694769,43.08
56694770,37.53
56694771,186.03
56694777,93.52
56694788,40.27
56694795,92.19
56694798,22.23
56694805,55.29
56694807,412.71
56694814,107.4
56694815,26.71
56694821,42.39
56694822,500
56694831,342.05
56694832,45.14
56694835,20
56694836,212.69
56694846,60.73
56694848,107.84
56694849,60.53
56694850,116.16
56694854,115.55
56694856,124.31
56694857,57.77
56694865,72.83
56694866,40.05
56694868,500
56694872,500
56694873,98.26
56694874,127.51
56694875,259.18
56694876,34.15
56694877,146.15
56694878,90.58
56694883,162.95
56694884,98.5
56694885,115.62
56694886,111.69
56694887,61.1
56694888,105.38
56694889,68.52
56694890,57.4
56694891,129.42
56694892,107.85
56694893,105.1
56694895,69.59
56694897,75.07
56694899,92.77
56694900,39.51
56694903,33.74
56694906,20
56694907,20
56694911,117.88
56694912,75.12
56694914,42.9
56694915,184.93
56694916,117.74
56694917,76.13
56694919,102.43
56694923,43.38
56694925,71.85
56694927,113.56
56694930,54.32
56694948,234.25
56694955,57.63
56694958,64.93
56694960,348.49
56694961,51.25
56694962,66.73
56694963,20
56694964,21.2
56694968,54.79
56694969,159.45
56694971,90.82
56694980,93.22
56694981,61.14
56694984,90.08
56694985,74.34
56694993,150.89
56694998,40.75
56695002,63.31
56695003,53.57
56695004,42.69
56695005,20.22
56695006,340.94
56695014,20.96
56695017,22.84
56695019,76.61
56695021,92.6
56695026,78.36
56695031,20
56695034,20
56695035,20
56695036,20
56695037,20
56695039,52.42
56695042,102.53
56695043,105.41
56695044,55.48
56695045,41.71
56695046,173.63
56695047,119.32
56695052,25.88
56695054,84.01
56695055,24.36
56695056,86.11
56695058,36.54
56695061,81.31
56695062,79.59
56695063,20
56695066,55.18
56695067,32.63
56695068,66.68
56695069,35.01
56695070,20
56695071,37.81
56695072,20
56695073,20
56695074,21.19
56695076,124.11
56695077,41.42
56695078,20
56695080,20
56695084,20
56695085,20
56695086,20
56695087,48.84
56695094,32.94
56695095,73.97
56695096,68.77
56695101,38.1
56695103,108.63
56695104,20
56695105,48.77
56695106,22.81
56695109,28.21
56695110,41.29
56695111,46.12
56695114,367.54
56695116,35.17
56695117,20
56695121,20
56695123,45.38
56695124,60.91
56695125,65.24
56695127,74.14
56695128,160.64
56695129,160.64
56695130,160.64
56695132,232.6
56695134,93.75
56695137,135.97
56695138,231.64
56695141,235.75
56695142,233.29
56695144,116.78
56695146,155.8
56695151,233.42
56695152,155.8
56695153,155.8
56695154,173.94
56695155,155.8
56695158,155.07
56695159,154.98
56695160,103.2
56695162,232.19
56695163,75.04
56695164,79.66
56695166,157.17
56695167,20
56695170,93.32
56695171,40.94
56695172,68.88
56695173,28.66
56695174,34.4
56695175,132.6
56695176,240.82
56695177,25.97
56695178,41.23
56695179,41.1
56695180,30.03
56695181,282.83
56695183,233.97
56695185,264.25
56695187,25.07
56695188,21.36
56695189,116.03
56695190,30.87
56695191,92.82
56695192,232.88
56695195,158.9
56695196,481.1
56695197,71.91
56695198,52.3
56695199,98.41
56695200,181.44
56695201,241.92
56695202,241.64
56695203,128.63
56695205,72.68
56695243,178.08
56695267,71.95
56695276,178.08
56695277,20
56695295,20
56695326,20
56695334,20
56695342,20
56695343,20
56695347,20
56695352,116.99
56695377,20
56695381,131.1
56695387,20
56695388,39.74
56695396,20
56695414,26.02
56695416,55.91
56695417,43.46
56695419,108.96
56695420,122.29
56695422,110.74
56695429,62.74
56695439,53.72
56695440,30.44
56695444,87.72
56695445,65.72
56695448,87.72
56695449,52.99
56695450,175.25
56695501,20
56695503,20
56695527,127.83
56695535,36.71
56695539,313.97
56695545,195.43
56695546,122.05
56695547,86.85
56695557,77.68
56695558,57.71
56695562,245.07
56695566,104.34
56695567,96.32
56695568,344.25
56695569,84.46
56695571,20
56695574,88.76
56695576,122.43
56695577,62.47
56695578,61.86
56695579,72.31
56695580,139.96
56695581,117.31
56695582,20
56695586,127.95
56695589,21.54
56695592,204.11
56695594,81.74
56695595,20
56695596,23.81
56695598,20
56695599,20
56695605,109.68
56695609,86.58
56695611,20
56695612,163.01
56695613,20
56695614,51.78
56695617,82.74
56695620,49.45
56695621,69.18
56695622,174.06
56695623,169.32
56695624,145.39
56695625,131.99
56695626,105.59
56695628,64.73
56695629,88.22
56695631,26.48
56695632,179.32
56695633,161.87
56695638,49.42
56695640,60.95
56695641,116.99
56695644,485.75
56695645,129.42
56695646,223.47
56695647,323.56
56695652,87.67
56695656,115.6
56695658,223.31
56695659,118.03
56695660,161.46
56695661,229.96
56695662,43.06
56695664,84.24
56695665,114.35
56695666,23.07
56695667,20
56695668,20
56695673,149.25
56695674,55.55
56695675,47.75
56695676,49.39
56695677,91.19
56695678,62.39
56695679,98.79
56695680,42.38
56695681,45.34
56695683,86.94
56695693,263.29
56695694,20
56695695,27.52
56695705,67.95
56695707,229.5
56695708,176.71
56695709,25.07
56695710,27.29
56695711,158.27
56695712,45.11
56695715,66.23
56695716,64.66
56695717,53.06
56695718,36.75
56695719,21.77
56695720,20
56695721,40
56695722,51.55
56695723,92.51
56695724,244.07
56695725,79.82
56695726,67.03
56695728,178.63
56695729,92.71
56695730,73.84
56695731,104.55
56695732,40.33
